Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_ZCTA3,SE_A14006_001
"ACSSF","pa","140","00",,,,"42","101",,,"017602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017602","Census Tract 176.02",,,"Census Tract 176.02, Philadelphia County, Pennsylvania","42101017602","400461","0",,,32523
"ACSSF","pa","140","00",,,,"42","101",,,"017701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017701","Census Tract 177.01",,,"Census Tract 177.01, Philadelphia County, Pennsylvania","42101017701","241053","0",,,37917
"ACSSF","pa","140","00",,,,"42","101",,,"017702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017702","Census Tract 177.02",,,"Census Tract 177.02, Philadelphia County, Pennsylvania","42101017702","489257","0",,,29551
"ACSSF","pa","140","00",,,,"42","101",,,"017800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017800","Census Tract 178",,,"Census Tract 178, Philadelphia County, Pennsylvania","42101017800","662615","0",,,42104
"ACSSF","pa","140","00",,,,"42","101",,,"017900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101017900","Census Tract 179",,,"Census Tract 179, Philadelphia County, Pennsylvania","42101017900","714138","0",,,53343
"ACSSF","pa","140","00",,,,"42","101",,,"018001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018001","Census Tract 180.01",,,"Census Tract 180.01, Philadelphia County, Pennsylvania","42101018001","387384","0",,,59221
"ACSSF","pa","140","00",,,,"42","101",,,"018002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018002","Census Tract 180.02",,,"Census Tract 180.02, Philadelphia County, Pennsylvania","42101018002","439791","0",,,70579
"ACSSF","pa","140","00",,,,"42","101",,,"018300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018300","Census Tract 183",,,"Census Tract 183, Philadelphia County, Pennsylvania","42101018300","1799301","124649",,,77011
"ACSSF","pa","140","00",,,,"42","101",,,"018400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018400","Census Tract 184",,,"Census Tract 184, Philadelphia County, Pennsylvania","42101018400","1320301","998924",,,73478
"ACSSF","pa","140","00",,,,"42","101",,,"018801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018801","Census Tract 188.01",,,"Census Tract 188.01, Philadelphia County, Pennsylvania","42101018801","411225","0",,,22349
"ACSSF","pa","140","00",,,,"42","101",,,"018802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101018802","Census Tract 188.02",,,"Census Tract 188.02, Philadelphia County, Pennsylvania","42101018802","252066","0",,,47529
"ACSSF","pa","140","00",,,,"42","101",,,"019000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019000","Census Tract 190",,,"Census Tract 190, Philadelphia County, Pennsylvania","42101019000","778606","6099",,,36857
"ACSSF","pa","140","00",,,,"42","101",,,"019100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019100","Census Tract 191",,,"Census Tract 191, Philadelphia County, Pennsylvania","42101019100","1439046","10674",,,50238
"ACSSF","pa","140","00",,,,"42","101",,,"019200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019200","Census Tract 192",,,"Census Tract 192, Philadelphia County, Pennsylvania","42101019200","668236","0",,,13721
"ACSSF","pa","140","00",,,,"42","101",,,"019501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019501","Census Tract 195.01",,,"Census Tract 195.01, Philadelphia County, Pennsylvania","42101019501","393883","0",,,25590
"ACSSF","pa","140","00",,,,"42","101",,,"019502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019502","Census Tract 195.02",,,"Census Tract 195.02, Philadelphia County, Pennsylvania","42101019502","370299","0",,,28291
"ACSSF","pa","140","00",,,,"42","101",,,"019700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019700","Census Tract 197",,,"Census Tract 197, Philadelphia County, Pennsylvania","42101019700","450587","0",,,32063
"ACSSF","pa","140","00",,,,"42","101",,,"019800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019800","Census Tract 198",,,"Census Tract 198, Philadelphia County, Pennsylvania","42101019800","540315","0",,,36502
"ACSSF","pa","140","00",,,,"42","101",,,"019900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101019900","Census Tract 199",,,"Census Tract 199, Philadelphia County, Pennsylvania","42101019900","661885","0",,,28803
"ACSSF","pa","140","00",,,,"42","101",,,"020000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020000","Census Tract 200",,,"Census Tract 200, Philadelphia County, Pennsylvania","42101020000","316769","0",,,18510
"ACSSF","pa","140","00",,,,"42","101",,,"020101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020101","Census Tract 201.01",,,"Census Tract 201.01, Philadelphia County, Pennsylvania","42101020101","483579","0",,,28559
"ACSSF","pa","140","00",,,,"42","101",,,"020102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020102","Census Tract 201.02",,,"Census Tract 201.02, Philadelphia County, Pennsylvania","42101020102","373023","0",,,33947
"ACSSF","pa","140","00",,,,"42","101",,,"020200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020200","Census Tract 202",,,"Census Tract 202, Philadelphia County, Pennsylvania","42101020200","756812","0",,,35000
"ACSSF","pa","140","00",,,,"42","101",,,"020300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020300","Census Tract 203",,,"Census Tract 203, Philadelphia County, Pennsylvania","42101020300","508186","0",,,49115
"ACSSF","pa","140","00",,,,"42","101",,,"020400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020400","Census Tract 204",,,"Census Tract 204, Philadelphia County, Pennsylvania","42101020400","407373","0",,,46037
"ACSSF","pa","140","00",,,,"42","101",,,"020500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020500","Census Tract 205",,,"Census Tract 205, Philadelphia County, Pennsylvania","42101020500","1429513","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"020600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020600","Census Tract 206",,,"Census Tract 206, Philadelphia County, Pennsylvania","42101020600","1295909","56782",,,65580
"ACSSF","pa","140","00",,,,"42","101",,,"020701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020701","Census Tract 207.01",,,"Census Tract 207.01, Philadelphia County, Pennsylvania","42101020701","625472","33771",,,115402
"ACSSF","pa","140","00",,,,"42","101",,,"020702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020702","Census Tract 207.02",,,"Census Tract 207.02, Philadelphia County, Pennsylvania","42101020702","799191","60259",,,192727
"ACSSF","pa","140","00",,,,"42","101",,,"020800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020800","Census Tract 208",,,"Census Tract 208, Philadelphia County, Pennsylvania","42101020800","895387","0",,,71701
"ACSSF","pa","140","00",,,,"42","101",,,"020900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101020900","Census Tract 209",,,"Census Tract 209, Philadelphia County, Pennsylvania","42101020900","521767","35427",,,125064
"ACSSF","pa","140","00",,,,"42","101",,,"021000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021000","Census Tract 210",,,"Census Tract 210, Philadelphia County, Pennsylvania","42101021000","858218","55718",,,88924
"ACSSF","pa","140","00",,,,"42","101",,,"021100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021100","Census Tract 211",,,"Census Tract 211, Philadelphia County, Pennsylvania","42101021100","554014","0",,,92610
"ACSSF","pa","140","00",,,,"42","101",,,"021200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021200","Census Tract 212",,,"Census Tract 212, Philadelphia County, Pennsylvania","42101021200","515705","0",,,109861
"ACSSF","pa","140","00",,,,"42","101",,,"021300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021300","Census Tract 213",,,"Census Tract 213, Philadelphia County, Pennsylvania","42101021300","538872","0",,,98196
"ACSSF","pa","140","00",,,,"42","101",,,"021400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021400","Census Tract 214",,,"Census Tract 214, Philadelphia County, Pennsylvania","42101021400","606692","55277",,,82297
"ACSSF","pa","140","00",,,,"42","101",,,"021500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021500","Census Tract 215",,,"Census Tract 215, Philadelphia County, Pennsylvania","42101021500","1004126","24008",,,121667
"ACSSF","pa","140","00",,,,"42","101",,,"021600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021600","Census Tract 216",,,"Census Tract 216, Philadelphia County, Pennsylvania","42101021600","1991449","129204",,,101075
"ACSSF","pa","140","00",,,,"42","101",,,"021700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021700","Census Tract 217",,,"Census Tract 217, Philadelphia County, Pennsylvania","42101021700","1559580","0",,,86222
"ACSSF","pa","140","00",,,,"42","101",,,"021800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021800","Census Tract 218",,,"Census Tract 218, Philadelphia County, Pennsylvania","42101021800","1006008","0",,,70354
"ACSSF","pa","140","00",,,,"42","101",,,"021900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101021900","Census Tract 219",,,"Census Tract 219, Philadelphia County, Pennsylvania","42101021900","1410069","51091",,,78542
"ACSSF","pa","140","00",,,,"42","101",,,"022000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101022000","Census Tract 220",,,"Census Tract 220, Philadelphia County, Pennsylvania","42101022000","2913179","99558",,,94750
"ACSSF","pa","140","00",,,,"42","101",,,"023100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023100","Census Tract 231",,,"Census Tract 231, Philadelphia County, Pennsylvania","42101023100","732749","1270",,,179911
"ACSSF","pa","140","00",,,,"42","101",,,"023500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023500","Census Tract 235",,,"Census Tract 235, Philadelphia County, Pennsylvania","42101023500","799347","0",,,94904
"ACSSF","pa","140","00",,,,"42","101",,,"023600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023600","Census Tract 236",,,"Census Tract 236, Philadelphia County, Pennsylvania","42101023600","978079","0",,,105491
"ACSSF","pa","140","00",,,,"42","101",,,"023700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023700","Census Tract 237",,,"Census Tract 237, Philadelphia County, Pennsylvania","42101023700","1072974","0",,,68676
"ACSSF","pa","140","00",,,,"42","101",,,"023800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023800","Census Tract 238",,,"Census Tract 238, Philadelphia County, Pennsylvania","42101023800","781630","0",,,66691
"ACSSF","pa","140","00",,,,"42","101",,,"023900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101023900","Census Tract 239",,,"Census Tract 239, Philadelphia County, Pennsylvania","42101023900","486021","2705",,,45294
"ACSSF","pa","140","00",,,,"42","101",,,"024000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024000","Census Tract 240",,,"Census Tract 240, Philadelphia County, Pennsylvania","42101024000","617080","0",,,63795
"ACSSF","pa","140","00",,,,"42","101",,,"024100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024100","Census Tract 241",,,"Census Tract 241, Philadelphia County, Pennsylvania","42101024100","407855","0",,,18646
"ACSSF","pa","140","00",,,,"42","101",,,"024200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024200","Census Tract 242",,,"Census Tract 242, Philadelphia County, Pennsylvania","42101024200","532060","0",,,46144
"ACSSF","pa","140","00",,,,"42","101",,,"024300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024300","Census Tract 243",,,"Census Tract 243, Philadelphia County, Pennsylvania","42101024300","679034","0",,,56364
"ACSSF","pa","140","00",,,,"42","101",,,"024400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024400","Census Tract 244",,,"Census Tract 244, Philadelphia County, Pennsylvania","42101024400","421189","0",,,53333
"ACSSF","pa","140","00",,,,"42","101",,,"024500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024500","Census Tract 245",,,"Census Tract 245, Philadelphia County, Pennsylvania","42101024500","800999","0",,,21117
"ACSSF","pa","140","00",,,,"42","101",,,"024600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024600","Census Tract 246",,,"Census Tract 246, Philadelphia County, Pennsylvania","42101024600","621261","0",,,53414
"ACSSF","pa","140","00",,,,"42","101",,,"024700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024700","Census Tract 247",,,"Census Tract 247, Philadelphia County, Pennsylvania","42101024700","941266","0",,,47849
"ACSSF","pa","140","00",,,,"42","101",,,"024800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024800","Census Tract 248",,,"Census Tract 248, Philadelphia County, Pennsylvania","42101024800","319262","0",,,50385
"ACSSF","pa","140","00",,,,"42","101",,,"024900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101024900","Census Tract 249",,,"Census Tract 249, Philadelphia County, Pennsylvania","42101024900","325196","0",,,24904
"ACSSF","pa","140","00",,,,"42","101",,,"025200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025200","Census Tract 252",,,"Census Tract 252, Philadelphia County, Pennsylvania","42101025200","952424","0",,,30596
"ACSSF","pa","140","00",,,,"42","101",,,"025300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025300","Census Tract 253",,,"Census Tract 253, Philadelphia County, Pennsylvania","42101025300","581298","0",,,55988
"ACSSF","pa","140","00",,,,"42","101",,,"025400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025400","Census Tract 254",,,"Census Tract 254, Philadelphia County, Pennsylvania","42101025400","769759","0",,,68287
"ACSSF","pa","140","00",,,,"42","101",,,"025500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025500","Census Tract 255",,,"Census Tract 255, Philadelphia County, Pennsylvania","42101025500","766601","0",,,78798
"ACSSF","pa","140","00",,,,"42","101",,,"025600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025600","Census Tract 256",,,"Census Tract 256, Philadelphia County, Pennsylvania","42101025600","865284","1982",,,87788
"ACSSF","pa","140","00",,,,"42","101",,,"025700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025700","Census Tract 257",,,"Census Tract 257, Philadelphia County, Pennsylvania","42101025700","746915","0",,,63542
"ACSSF","pa","140","00",,,,"42","101",,,"025800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025800","Census Tract 258",,,"Census Tract 258, Philadelphia County, Pennsylvania","42101025800","586720","0",,,50813
"ACSSF","pa","140","00",,,,"42","101",,,"025900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101025900","Census Tract 259",,,"Census Tract 259, Philadelphia County, Pennsylvania","42101025900","549417","0",,,53713
"ACSSF","pa","140","00",,,,"42","101",,,"026000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026000","Census Tract 260",,,"Census Tract 260, Philadelphia County, Pennsylvania","42101026000","543433","0",,,64868
"ACSSF","pa","140","00",,,,"42","101",,,"026100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026100","Census Tract 261",,,"Census Tract 261, Philadelphia County, Pennsylvania","42101026100","649365","0",,,56546
"ACSSF","pa","140","00",,,,"42","101",,,"026200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026200","Census Tract 262",,,"Census Tract 262, Philadelphia County, Pennsylvania","42101026200","555958","0",,,59954
"ACSSF","pa","140","00",,,,"42","101",,,"026301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026301","Census Tract 263.01",,,"Census Tract 263.01, Philadelphia County, Pennsylvania","42101026301","406340","0",,,67379
"ACSSF","pa","140","00",,,,"42","101",,,"026302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026302","Census Tract 263.02",,,"Census Tract 263.02, Philadelphia County, Pennsylvania","42101026302","704112","0",,,77160
"ACSSF","pa","140","00",,,,"42","101",,,"026400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026400","Census Tract 264",,,"Census Tract 264, Philadelphia County, Pennsylvania","42101026400","796819","0",,,63867
"ACSSF","pa","140","00",,,,"42","101",,,"026500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026500","Census Tract 265",,,"Census Tract 265, Philadelphia County, Pennsylvania","42101026500","545961","0",,,46806
"ACSSF","pa","140","00",,,,"42","101",,,"026600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026600","Census Tract 266",,,"Census Tract 266, Philadelphia County, Pennsylvania","42101026600","912763","0",,,52267
"ACSSF","pa","140","00",,,,"42","101",,,"026700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026700","Census Tract 267",,,"Census Tract 267, Philadelphia County, Pennsylvania","42101026700","644274","0",,,51021
"ACSSF","pa","140","00",,,,"42","101",,,"026800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026800","Census Tract 268",,,"Census Tract 268, Philadelphia County, Pennsylvania","42101026800","774267","0",,,41330
"ACSSF","pa","140","00",,,,"42","101",,,"026900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101026900","Census Tract 269",,,"Census Tract 269, Philadelphia County, Pennsylvania","42101026900","614685","0",,,69769
"ACSSF","pa","140","00",,,,"42","101",,,"027000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027000","Census Tract 270",,,"Census Tract 270, Philadelphia County, Pennsylvania","42101027000","642216","0",,,95619
"ACSSF","pa","140","00",,,,"42","101",,,"027100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027100","Census Tract 271",,,"Census Tract 271, Philadelphia County, Pennsylvania","42101027100","372281","39344",,,60255
"ACSSF","pa","140","00",,,,"42","101",,,"027200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027200","Census Tract 272",,,"Census Tract 272, Philadelphia County, Pennsylvania","42101027200","679047","408",,,64102
"ACSSF","pa","140","00",,,,"42","101",,,"027300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027300","Census Tract 273",,,"Census Tract 273, Philadelphia County, Pennsylvania","42101027300","938006","6986",,,42423
"ACSSF","pa","140","00",,,,"42","101",,,"027401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027401","Census Tract 274.01",,,"Census Tract 274.01, Philadelphia County, Pennsylvania","42101027401","326659","0",,,49869
"ACSSF","pa","140","00",,,,"42","101",,,"027402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027402","Census Tract 274.02",,,"Census Tract 274.02, Philadelphia County, Pennsylvania","42101027402","511360","0",,,71551
"ACSSF","pa","140","00",,,,"42","101",,,"027500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027500","Census Tract 275",,,"Census Tract 275, Philadelphia County, Pennsylvania","42101027500","611452","0",,,61875
"ACSSF","pa","140","00",,,,"42","101",,,"027600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027600","Census Tract 276",,,"Census Tract 276, Philadelphia County, Pennsylvania","42101027600","658885","0",,,65282
"ACSSF","pa","140","00",,,,"42","101",,,"027700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027700","Census Tract 277",,,"Census Tract 277, Philadelphia County, Pennsylvania","42101027700","543126","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"027800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027800","Census Tract 278",,,"Census Tract 278, Philadelphia County, Pennsylvania","42101027800","724987","0",,,33655
"ACSSF","pa","140","00",,,,"42","101",,,"027901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027901","Census Tract 279.01",,,"Census Tract 279.01, Philadelphia County, Pennsylvania","42101027901","415780","0",,,36135
"ACSSF","pa","140","00",,,,"42","101",,,"027902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101027902","Census Tract 279.02",,,"Census Tract 279.02, Philadelphia County, Pennsylvania","42101027902","889786","0",,,44509
"ACSSF","pa","140","00",,,,"42","101",,,"028000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028000","Census Tract 280",,,"Census Tract 280, Philadelphia County, Pennsylvania","42101028000","718347","0",,,36463
"ACSSF","pa","140","00",,,,"42","101",,,"028100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028100","Census Tract 281",,,"Census Tract 281, Philadelphia County, Pennsylvania","42101028100","503541","0",,,55313
"ACSSF","pa","140","00",,,,"42","101",,,"028200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028200","Census Tract 282",,,"Census Tract 282, Philadelphia County, Pennsylvania","42101028200","855786","0",,,34420
"ACSSF","pa","140","00",,,,"42","101",,,"028300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028300","Census Tract 283",,,"Census Tract 283, Philadelphia County, Pennsylvania","42101028300","673069","0",,,37300
"ACSSF","pa","140","00",,,,"42","101",,,"028400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028400","Census Tract 284",,,"Census Tract 284, Philadelphia County, Pennsylvania","42101028400","492492","0",,,28236
"ACSSF","pa","140","00",,,,"42","101",,,"028500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028500","Census Tract 285",,,"Census Tract 285, Philadelphia County, Pennsylvania","42101028500","258296","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"028600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028600","Census Tract 286",,,"Census Tract 286, Philadelphia County, Pennsylvania","42101028600","666562","0",,,60892
"ACSSF","pa","140","00",,,,"42","101",,,"028700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028700","Census Tract 287",,,"Census Tract 287, Philadelphia County, Pennsylvania","42101028700","384526","0",,,26707
"ACSSF","pa","140","00",,,,"42","101",,,"028800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028800","Census Tract 288",,,"Census Tract 288, Philadelphia County, Pennsylvania","42101028800","492828","0",,,57996
"ACSSF","pa","140","00",,,,"42","101",,,"028901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028901","Census Tract 289.01",,,"Census Tract 289.01, Philadelphia County, Pennsylvania","42101028901","611259","0",,,39087
"ACSSF","pa","140","00",,,,"42","101",,,"028902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101028902","Census Tract 289.02",,,"Census Tract 289.02, Philadelphia County, Pennsylvania","42101028902","810472","17644",,,38775
"ACSSF","pa","140","00",,,,"42","101",,,"029000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029000","Census Tract 290",,,"Census Tract 290, Philadelphia County, Pennsylvania","42101029000","773393","9535",,,40870
"ACSSF","pa","140","00",,,,"42","101",,,"029100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029100","Census Tract 291",,,"Census Tract 291, Philadelphia County, Pennsylvania","42101029100","1316903","17180",,,26290
"ACSSF","pa","140","00",,,,"42","101",,,"029200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029200","Census Tract 292",,,"Census Tract 292, Philadelphia County, Pennsylvania","42101029200","1745920","28444",,,77816
"ACSSF","pa","140","00",,,,"42","101",,,"029300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029300","Census Tract 293",,,"Census Tract 293, Philadelphia County, Pennsylvania","42101029300","685583","9747",,,34076
"ACSSF","pa","140","00",,,,"42","101",,,"029400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029400","Census Tract 294",,,"Census Tract 294, Philadelphia County, Pennsylvania","42101029400","647650","2470",,,33661
"ACSSF","pa","140","00",,,,"42","101",,,"029800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029800","Census Tract 298",,,"Census Tract 298, Philadelphia County, Pennsylvania","42101029800","649154","0",,,47292
"ACSSF","pa","140","00",,,,"42","101",,,"029900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101029900","Census Tract 299",,,"Census Tract 299, Philadelphia County, Pennsylvania","42101029900","591446","0",,,34487
"ACSSF","pa","140","00",,,,"42","101",,,"030000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030000","Census Tract 300",,,"Census Tract 300, Philadelphia County, Pennsylvania","42101030000","910853","0",,,33419
"ACSSF","pa","140","00",,,,"42","101",,,"030100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030100","Census Tract 301",,,"Census Tract 301, Philadelphia County, Pennsylvania","42101030100","725114","0",,,
"ACSSF","pa","140","00",,,,"42","101",,,"030200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030200","Census Tract 302",,,"Census Tract 302, Philadelphia County, Pennsylvania","42101030200","901714","0",,,60625
"ACSSF","pa","140","00",,,,"42","101",,,"030501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030501","Census Tract 305.01",,,"Census Tract 305.01, Philadelphia County, Pennsylvania","42101030501","377375","0",,,50240
"ACSSF","pa","140","00",,,,"42","101",,,"030502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030502","Census Tract 305.02",,,"Census Tract 305.02, Philadelphia County, Pennsylvania","42101030502","699364","0",,,50245
"ACSSF","pa","140","00",,,,"42","101",,,"030600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030600","Census Tract 306",,,"Census Tract 306, Philadelphia County, Pennsylvania","42101030600","1007764","0",,,44108
"ACSSF","pa","140","00",,,,"42","101",,,"030700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US42101030700","Census Tract 307",,,"Census Tract 307, Philadelphia County, Pennsylvania","42101030700","655249","0",,,58623
